id,sentence,sense_key,targets
d0000.s0292.t0003,"FN har blitt kritisert , og den har gjort feil , men FN er ingen perfekt [TGT] organisasjon [TGT] fordi den utgjøres av mennesker , og vi er ikke perfekte , sa hun under en pressekonferanse før gårsdagens Fredspriskonsert .","['4370', '27057', '140', '4417', '4369']",[3]
d0000.s0292.t0005,"FN har blitt kritisert , og den har gjort feil , men FN er ingen perfekt organisasjon fordi den utgjøres av [TGT] mennesker [TGT] , og vi er ikke perfekte , sa hun under en pressekonferanse før gårsdagens Fredspriskonsert .","['36831', '49503', '9285']",[0]
d0000.s0295.t0000,"- Det gjør jeg , og ja , jeg har [TGT] dårlig [TGT] samvittighet når jeg flyr .","['15186', '26123', '5705', '6540', '14608', '5935', '5698', '5374', '6539']",[2]
d0000.s0296.t0000,"- Da Taliban ble kastet fra makten , påbegynte jeg [TGT] utdanningen [TGT] min .","['42014', '28782', '53817', '42013']",[1]
d0000.s0299.t0000,"Jeg har en mistanke om at hvis det hadde kommet to KHL-lag istedenfor to NHL-lag til Stockholm , så ville ikke [TGT] interessen [TGT] vært like stor .","['27028', '28784', '4600', '13458', '60562']",[0]
d0000.s0300.t0000,På hva som er [TGT] målet [TGT] mitt .,"['9041', '9043', '5200', '4425', '12045', '26678', '12024', '9849', '40319', '39337', '40487']",[3]
d0000.s0301.t0000,"Julia My , Anna Leah og [TGT] kona [TGT] Kirsten .","['55846', '55871']",[0]
d0000.s0302.t0000,"Han har løpt i skogen og tatt badstu , men [TGT] klokka [TGT] ti er han klar på kontoret .","['22154', '21307', '4038', '36655', '35013', '21308', '22085', '21285']",[2]
d0000.s0306.t0000,"I gjennomsnitt har partiet nå en [TGT] oppslutning [TGT] på 31,2 prosent , en vekst på 1,6 prosentpoeng fra forrige lokalvalg .",['40844'],[0]
d0000.s0308.t0001,De tre partiene [TGT] svarer [TGT] likevel at slike avtaler kan bli aktuelt på avgrensede områder der de og Fr.p. har felles politikk .,"['31730', '43896']",[0]
d0000.s0308.t0003,De tre partiene svarer likevel at slike avtaler kan bli [TGT] aktuelt [TGT] på avgrensede områder der de og Fr.p. har felles politikk .,['15528'],[0]
d0000.s0308.t0007,De tre partiene svarer likevel at slike avtaler kan bli aktuelt på avgrensede områder der de og Fr.p. har felles [TGT] politikk [TGT] .,"['15998', '3292', '28812', '4714', '60508']",[4]
d0000.s0310.t0000,"Arenaen er [TGT] bygget [TGT] som en diger kule , og kan sees fra store deler av Stockholm .","['18544', '18528']",[0]
d0000.s0312.t0001,Han bedyrer at vedtaket nesten ikke [TGT] koster [TGT] noe som helst .,"['4796', '52409']",[1]
d0000.s0314.t0000,"Men et [TGT] sted [TGT] går grensen , selv for Erik Poppe :","['876', '27659', '879', '9007', '4015']",[0]
d0000.s0315.t0002,"Rørende , og karakteristisk nok , tok FNs [TGT] generalsekretær [TGT] Kofi Annan utgangspunkt i det mest sårbare man kan tenke seg i dagens verden da han mandag på FNs og egne vegne holdt årets Nobel-foredrag i Oslo rådhus :",['57558'],[0]
d0000.s0315.t0004,"Rørende , og karakteristisk nok , tok FNs generalsekretær Kofi Annan utgangspunkt i det [TGT] mest [TGT] sårbare man kan tenke seg i dagens verden da han mandag på FNs og egne vegne holdt årets Nobel-foredrag i Oslo rådhus :",['807'],[0]
d0000.s0315.t0005,"Rørende , og karakteristisk nok , tok FNs generalsekretær Kofi Annan utgangspunkt i det mest sårbare man kan tenke seg i dagens verden da han [TGT] mandag [TGT] på FNs og egne vegne holdt årets Nobel-foredrag i Oslo rådhus :",['12155'],[0]
d0000.s0318.t0000,"Målet er å skinne mest mulig og [TGT] vinne [TGT] alles øyne på dansegulvet , sier sjefdesigner Seija Niskanen .","['18628', '18627', '20076', '18180']",[3]
d0000.s0318.t0001,"Målet er å skinne mest mulig og vinne alles [TGT] øyne [TGT] på dansegulvet , sier sjefdesigner Seija Niskanen .","['38068', '11014', '14435']",[1]
d0000.s0320.t0001,"Verken nå , eller om venstresida skulle [TGT] vinne [TGT] valget .","['18180', '18627', '18628', '20076']",[0]
d0000.s0322.t0000,"« Skal Sp opp på åtte prosent ved dette valget , må partiet [TGT] virkelig [TGT] mobilisere .","['15039', '5630', '5627', '15487']",[0]
d0000.s0325.t0000,Det sa Camila Vallejo til Reuters [TGT] torsdag [TGT] .,['12154'],[0]
d0000.s0326.t0000,Den siste [TGT] store [TGT] konferansen var om rasisme i Sør-Afrika tidligere i år .,"['5363', '6423']",[1]
d0000.s0326.t0003,Den siste store konferansen var om rasisme i Sør-Afrika [TGT] tidligere [TGT] i år .,['15502'],[0]
d0000.s0326.t0004,Den siste store konferansen var om rasisme i Sør-Afrika tidligere i [TGT] år [TGT] .,"['3511', '3495', '3698']",[0]
d0000.s0329.t0000,[TGT] Unggutten [TGT] smiler mens mikrofoner og diktafoner blir trykket opp i ansiktet hans .,['46737'],[0]
d0000.s0330.t0000,"- Det handler om å trygge arbeidssituasjonen til tusenvis av ansatte i [TGT] kommunen [TGT] , sier bystyrerepresentant for partiet Rødt Arne Byrkjeflot .","['23649', '23648']",[1]
d0000.s0331.t0000,saken handlet om en 15 år gammel [TGT] jente [TGT] som ikke ønsket hjertetransplantasjon .,"['55867', '62887', '55826', '47287', '55699', '61865']",[4]
d0000.s0333.t0002,"Forlovede par skilles ikke i en [TGT] kongelig [TGT] prosesjon , ei heller ved det kongelige taffel .","['15412', '14917', '5535']",[2]
d0000.s0333.t0004,"Forlovede par skilles ikke i en kongelig prosesjon , ei heller ved det [TGT] kongelige [TGT] taffel .","['14917', '5535', '15412']",[1]
d0000.s0337.t0000,- Det var [TGT] fint [TGT] .,"['26099', '15231', '6449', '14894']",[3]
d0000.s0340.t0000,- Vatikanet har utvilsomt operert i gråsoner med henblikk på [TGT] økonomisk [TGT] kriminalitet .,"['5679', '5678']",[1]
d0000.s0341.t0000,"- Tja , jeg [TGT] vet [TGT] ikke .","['20005', '15117', '20018', '20019', '20017']",[0]
d0000.s0342.t0000,Da må en avvente [TGT] teknologi [TGT] som fjerner de mest forurensende utslippene .,['3321'],[0]
d0000.s0342.t0001,Da må en avvente teknologi som fjerner de mest forurensende [TGT] utslippene [TGT] .,"['24133', '30420', '24306']",[2]
d0000.s0343.t0000,- Men tror du europeerne har den samme sulten etter [TGT] hockey [TGT] som i Nord-Amerika ?,['60742'],[0]
d0000.s0344.t0000,Lene Alexandras [TGT] kjole [TGT] .,"['21123', '34360']",[0]
d0000.s0345.t0000,"Det må selvfølgelig [TGT] forstås [TGT] som nye biler som er registrert , og at en ikke tar med bruktbilene , som statsråden her gjør .","['19998', '32532', '18344']",[0]
d0000.s0347.t0000,"Han er en av verdens fremste [TGT] krokodilleeksperter [TGT] , og vår mentor når det gjelder stell .",['46943'],[0]
d0000.s0347.t0002,"Han er en av verdens fremste krokodilleeksperter , og vår mentor når det [TGT] gjelder [TGT] stell .","['4985', '8326', '8335', '8334', '19962']",[3]
d0000.s0348.t0000,"Jeg [TGT] opplever [TGT] frustrerte kolleger syte over resultatet når de kommer hjem igjen til Sverige , Danmark eller Norge .","['32564', '32696']",[1]
d0000.s0350.t0000,Kjetil Hasselberg [TGT] kjøper [TGT] - som de fleste andre kundene - nye vinterdekk samtidig som han kjøper seg unna skiftinga .,"['31903', '18828', '18618']",[1]
d0000.s0350.t0001,Kjetil Hasselberg kjøper - som de fleste andre kundene - nye vinterdekk samtidig som han [TGT] kjøper [TGT] seg unna skiftinga .,"['18618', '31903', '18828']",[2]
d0000.s0351.t0003,Akvariet-sjef Kees Ekeli reagerer sterkt på Gånevs påstander om at reptilene [TGT] lider [TGT] ved Akvariet .,"['18719', '54626', '54587']",[0]
d0000.s0352.t0000,"Før i [TGT] tiden [TGT] kom jo slike utbrudd uventet , men nå kan verden heldigvis forberede seg på en hel annen måte , sier dronning Sonja .","['3506', '26135', '3466', '757', '3956', '3670', '4031', '759', '4592', '758', '4032', '26204', '29529']",[5]
d0000.s0352.t0003,"Før i tiden kom jo slike utbrudd uventet , men nå kan verden heldigvis forberede seg på en hel annen [TGT] måte [TGT] , sier dronning Sonja .","['54932', '5333', '799', '809', '28173']",[1]
d0000.s0354.t0000,"Vi legger alle forhold til rette for at [TGT] dyrene [TGT] skal ha det bra , og det har de virkelig , sier Ekeli .","['47280', '8860', '53328', '55533', '22672']",[3]
d0000.s0354.t0001,"Vi legger alle forhold til rette for at dyrene skal ha det bra , og det har de [TGT] virkelig [TGT] , sier Ekeli .","['15487', '15039', '5630', '5627']",[1]
d0000.s0355.t0000,Den politiske debatten har rykket til [TGT] høyre [TGT] i ti år .,"['37825', '12596']",[0]
d0000.s0356.t0000,Vi lurer på hva Crosby [TGT] tenker [TGT] om at NHL kan utvides til Europa .,"['44112', '7634', '16533', '32543', '8338', '20003']",[5]
d0000.s0357.t0000,Både under diktaturet til Augusto Pinochet og i tida etter diktaturets fall i 1990 har Chiles ledere holdt fram [TGT] utdanning [TGT] som stigen unge chilenere skal kunne klatre opp og inn i nye sosiale klasser med .,"['53817', '28782', '42014', '42013']",[1]
d0000.s0357.t0001,Både under diktaturet til Augusto Pinochet og i tida etter diktaturets fall i 1990 har Chiles ledere holdt fram utdanning som stigen [TGT] unge [TGT] chilenere skal kunne klatre opp og inn i nye sosiale klasser med .,['5394'],[0]
d0000.s0357.t0002,Både under diktaturet til Augusto Pinochet og i tida etter diktaturets fall i 1990 har Chiles ledere holdt fram utdanning som stigen unge chilenere skal kunne klatre opp og inn i nye [TGT] sosiale [TGT] klasser med .,"['6163', '5551', '14161']",[0]
d0000.s0358.t0000,Kliner til for [TGT] endring [TGT] |,"['8107', '8122', '8076', '8036', '839']",[1]
d0000.s0359.t0000,"De sto bak kidnappingen og drapet på [TGT] politikeren [TGT] Aldo Moro , som ble et symbol på de blodige handlingene .",['46735'],[0]
d0000.s0359.t0001,"De sto bak kidnappingen og drapet på politikeren Aldo Moro , som ble et symbol på de blodige [TGT] handlingene [TGT] .","['825', '5057', '60907']",[0]
d0000.s0360.t0000,Vi [TGT] solgte [TGT] jo ut kampene her på et blunk .,"['18216', '54502', '54503', '43918']",[3]
d0000.s0362.t0000,"Desperat , [TGT] kaller [TGT] vi ham nå , men opp gjennom tida har vi jo brukt så mange adjektiver på ham :","['54467', '31856', '43720', '43851', '54466', '31829', '31773', '43859']",[1]
d0000.s0363.t0000,Først på nittitallet fikk [TGT] melodien [TGT] en tekst .,['30188'],[0]
d0000.s0363.t0001,Først på nittitallet fikk melodien en [TGT] tekst [TGT] .,"['1452', '112', '1453', '1460']",[3]
d0000.s0366.t0000,Det [TGT] kongelige [TGT] bryllup er i høy grad også en privat begivenhet .,"['5535', '14917', '15412']",[0]
d0000.s0366.t0003,Det kongelige bryllup er i [TGT] høy [TGT] grad også en privat begivenhet .,"['14910', '14983', '6419', '6248', '6378']",[2]
d0000.s0366.t0004,Det kongelige bryllup er i høy [TGT] grad [TGT] også en privat begivenhet .,"['13732', '13638', '46292', '2375', '25908', '13637', '13639', '54930']",[4]
d0000.s0366.t0005,Det kongelige bryllup er i høy grad også en [TGT] privat [TGT] begivenhet .,"['6309', '6171']",[1]
d0000.s0367.t0000,"Du [TGT] vet [TGT] , markedet er stort i Europa .","['20017', '20019', '20005', '15117', '20018']",[2]
d0000.s0367.t0001,"Du vet , [TGT] markedet [TGT] er stort i Europa .","['22769', '4475', '41495']",[1]
d0000.s0369.t0001,- Det avgjørende spørsmålet for oss er å hindre [TGT] privatisering [TGT] og konkurranseutsetting ute i Kommune-Norge .,['7002'],[0]
d0000.s0371.t0000,"- En slik [TGT] koalisjon [TGT] vil være en tragedie for SV , og det rødgrønne prosjektet vil miste sin tiltrekningskraft , sier han .",['308'],[0]
d0000.s0371.t0001,"- En slik koalisjon vil være en tragedie for SV , og det [TGT] rødgrønne [TGT] prosjektet vil miste sin tiltrekningskraft , sier han .",['53072'],[0]
d0000.s0371.t0003,"- En slik koalisjon vil være en tragedie for SV , og det rødgrønne prosjektet vil [TGT] miste [TGT] sin tiltrekningskraft , sier han .","['18695', '18696', '18712', '18760', '18704', '7795', '31098', '7723']",[5]
d0000.s0372.t0001,- Det betyr i [TGT] beste [TGT] fall at filmen har rørt ved noe .,['5362'],[0]
d0000.s0372.t0002,- Det betyr i beste fall at [TGT] filmen [TGT] har rørt ved noe .,"['38641', '2534', '11178', '21513', '22089']",[4]
d0000.s0373.t0000,- Sikkert en [TGT] dårlig [TGT] tid .,"['26123', '5698', '5935', '15186', '5705', '6539', '14608', '6540', '5374']",[2]
d0000.s0376.t0000,- Er det [TGT] aktuelt [TGT] for dere å ta med «Pretty Woman A/S»-stykket til Norge ?,['15528'],[0]
d0000.s0379.t0000,Aldri en [TGT] dag [TGT] uten at passet er med .,"['3536', '12530']",[0]
d0000.s0383.t0000,Jeg blir nok opptatt av at barnet får uttrykke seg selv og gis [TGT] muligheten [TGT] til å finne sitt talent .,"['27694', '5403', '28252', '5155']",[2]
d0000.s0385.t0000,- Jeg har sagt [TGT] ja [TGT] til et par av tilbudene under forutsetning av viktige manusendringer .,['42408'],[0]
d0000.s0385.t0001,- Jeg har sagt ja til et par av [TGT] tilbudene [TGT] under forutsetning av viktige manusendringer .,"['48785', '53938', '52818', '15339', '40029', '29999', '15338', '40027']",[2]
d0000.s0385.t0002,- Jeg har sagt ja til et par av tilbudene under forutsetning av [TGT] viktige [TGT] manusendringer .,['5386'],[0]
d0000.s0385.t0003,- Jeg har sagt ja til et par av tilbudene under forutsetning av viktige [TGT] manusendringer [TGT] .,['8122'],[0]
d0000.s0386.t0001,"Han fremførte Bob Marleys ""Redemption Song"" med tilpasset [TGT] tekst [TGT] til ""brother Annan"" og fikk 12000 fingre til taktfast å veive fredstegnet .","['112', '1460', '1453', '1452']",[1]
d0000.s0386.t0003,"Han fremførte Bob Marleys ""Redemption Song"" med tilpasset tekst til ""brother Annan"" og fikk 12000 fingre til taktfast å veive [TGT] fredstegnet [TGT] .",['26722'],[0]
d0000.s0387.t0000,- Jeg er litt [TGT] redd [TGT] for at noen skal komme og rive dem ned .,"['5758', '5715', '15734']",[2]
d0000.s0388.t0000,"- KrF er et [TGT] borgerlig [TGT] parti , det nytter det ikke underkjenne .","['15383', '15432', '15433', '15436', '15435', '15437', '15382']",[6]
d0000.s0389.t0003,"Og desserten , "" Parfait à la Mette-Marit - coulis de muron arctique "" består av Snøfrisk og yoghurtisparfait med friske [TGT] norske [TGT] bringebær , blåbær og bjørnebær , samt multemousse på multecoulis .","['13203', '27844']",[1]
d0000.s0389.t0007,"Og desserten , "" Parfait à la Mette-Marit - coulis de muron arctique "" består av Snøfrisk og yoghurtisparfait med friske norske bringebær , blåbær og bjørnebær , samt [TGT] multemousse [TGT] på multecoulis .",['58947'],[0]
d0000.s0391.t0000,"[TGT] Operasjonen [TGT] gikk etter planen , sier hans lege .","['6745', '13805', '6746', '28715']",[3]
d0000.s0391.t0001,"Operasjonen [TGT] gikk [TGT] etter planen , sier hans lege .","['20274', '8641', '18161', '7687', '7208', '18079', '31176', '8655', '17445', '7207', '8642', '7645', '19992', '8640', '4763']",[6]
d0000.s0391.t0002,"Operasjonen gikk etter [TGT] planen [TGT] , sier hans lege .","['35450', '4445', '16366', '23793', '26800', '50371', '40791', '50357', '2719']",[4]
d0000.s0392.t0000,Et [TGT] møte [TGT] som endret hele hans bane .,"['30463', '53622', '17176', '7102', '60868']",[0]
d0000.s0392.t0001,Et møte som [TGT] endret [TGT] hele hans bane .,"['828', '17813', '7915']",[0]
d0000.s0393.t0000,Den katolske kirken har mye [TGT] makt [TGT] .,"['27674', '36995', '1719', '49987', '24913', '30328']",[0]
d0000.s0394.t0000,"Talibans åndelige [TGT] leder [TGT] , mullah Mohammad Omar , beordrer Taliban-soldatene til å adlyde sine offiserer og ikke desertere .","['24751', '46685', '46657', '8744', '47489']",[2]
d0000.s0396.t0000,"Den [TGT] største [TGT] flyktningestrømmen kommer i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika kommer flere millioner flyktninger .","['5363', '6423']",[1]
d0000.s0396.t0001,"Den største [TGT] flyktningestrømmen [TGT] kommer i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika kommer flere millioner flyktninger .",['110'],[0]
d0000.s0396.t0002,"Den største flyktningestrømmen [TGT] kommer [TGT] i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika kommer flere millioner flyktninger .","['18195', '18192', '31232', '31131', '18734', '18672', '18193', '7563', '18194']",[7]
d0000.s0396.t0003,"Den største flyktningestrømmen kommer i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika [TGT] kommer [TGT] flere millioner flyktninger .","['18195', '31131', '18193', '18194', '18734', '31232', '18672', '7563', '18192']",[7]
d0000.s0396.t0004,"Den største flyktningestrømmen kommer i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika kommer flere [TGT] millioner [TGT] flyktninger .","['4975', '26159']",[1]
d0000.s0396.t0005,"Den største flyktningestrømmen kommer i dag fra Afghanistan , men også fra Sudan , Angola , Kongo og Eritrea i Afrika kommer flere millioner [TGT] flyktninger [TGT] .","['47200', '47196']",[1]
d0000.s0397.t0000,Fordi de er [TGT] flyktninger [TGT] .,"['47200', '47196']",[1]
d0000.s0399.t0000,Ellers har jeg [TGT] merket [TGT] meg at det fra forskerhold og fra selskapshold er ulike perspektiver når det gjelder tidshorisonten for dette .,"['8340', '43121', '8341', '7954', '19057', '54184', '61223']",[2]
d0000.s0401.t0000,Hvis jeg skal peke ut vår viktigste kunde må det være en [TGT] kvinne [TGT] i midten av tredveårene .,['46643'],[0]
d0000.s0403.t0000,"- Så lenge landets [TGT] ledelse [TGT] ikke svarer på våre krav , vil denne bevegelsen fortsette .","['1403', '6929', '109']",[2]
d0000.s0403.t0001,"- Så lenge landets ledelse ikke svarer på våre [TGT] krav [TGT] , vil denne bevegelsen fortsette .","['35306', '60452', '53455', '60447', '41634', '4536', '52816', '40161']",[3]
d0000.s0403.t0002,"- Så lenge landets ledelse ikke svarer på våre krav , vil denne [TGT] bevegelsen [TGT] fortsette .","['1713', '840', '41726', '41122', '146', '824', '8086']",[0]
d0000.s0403.t0003,"- Så lenge landets ledelse ikke svarer på våre krav , vil denne bevegelsen [TGT] fortsette [TGT] .","['7348', '7880', '41854', '31572', '7805']",[1]
d0000.s0404.t0000,"Annan har tatt i [TGT] bruk [TGT] , og fastholder stadig , det utvidede fredsbegrep , som inkluderer alle dem som lider .","['63921', '42550', '50185', '16029', '6852']",[3]
d0000.s0404.t0004,"Annan har tatt i bruk , og fastholder stadig , det utvidede fredsbegrep , som inkluderer alle dem som [TGT] lider [TGT] .","['54587', '18719', '54626']",[1]
d0000.s0405.t0000,"Det er også et bilde på mangel på [TGT] kjærlighet [TGT] , de meget triste sidene ved narkotika , svikt i barndommen , og så videre .","['46909', '53122', '41048', '53139', '53138']",[2]
d0000.s0405.t0001,"Det er også et bilde på mangel på kjærlighet , de meget triste [TGT] sidene [TGT] ved narkotika , svikt i barndommen , og så videre .","['23694', '5110', '823', '35383', '745', '4450', '2851', '37869', '13779', '47021', '14286', '24016', '11330']",[2]
d0000.s0406.t0000,"- Hvis du over lengre tid [TGT] jobber [TGT] utover avtalt arbeidstid , viser det at arbeidsgiver har et større behov for din arbeidskraft .",['28627'],[0]
d0000.s0407.t0000,"Det er et stort [TGT] problem [TGT] , som vi lenge har villet til livs .","['13329', '5325', '28814', '8287', '19925']",[2]
d0000.s0409.t0000,"Hvis Norge skal [TGT] utvikle [TGT] seg som energinasjon , hvis vi skal bidra til industriell utvikling , og hvis vi skal bidra på miljøsiden , er vi nødt til å fatte de politiske beslutningene nå .","['7293', '7589', '7297', '43233']",[2]
d0000.s0409.t0001,"Hvis Norge skal utvikle seg som energinasjon , hvis vi skal [TGT] bidra [TGT] til industriell utvikling , og hvis vi skal bidra på miljøsiden , er vi nødt til å fatte de politiske beslutningene nå .",['19296'],[0]
d0000.s0409.t0002,"Hvis Norge skal utvikle seg som energinasjon , hvis vi skal bidra til industriell utvikling , og hvis vi skal [TGT] bidra [TGT] på miljøsiden , er vi nødt til å fatte de politiske beslutningene nå .",['19296'],[0]
d0000.s0412.t0000,Rundt oss står 14 000 [TGT] svensker [TGT] og nynner med .,['62481'],[0]
d0000.s0415.t0000,"77 prosent av befolkningen [TGT] bor [TGT] på landet , og nærmeste sykehus ligger ofte flere dagsreiser unna .","['18963', '8324', '20103']",[1]
d0000.s0415.t0001,"77 prosent av befolkningen bor på landet , og nærmeste [TGT] sykehus [TGT] ligger ofte flere dagsreiser unna .",['59778'],[0]
d0000.s0418.t0000,På [TGT] isen [TGT] har Ottawa noe overraskende gått opp til 2-0 .,"['58952', '50980', '2390', '38282']",[3]
d0000.s0419.t0000,Hun [TGT] svarer [TGT] med en gang :,"['43896', '31730']",[1]
d0000.s0420.t0000,Men jeg [TGT] husker [TGT] at jeg gruet meg skikkelig .,"['20007', '32666', '52073', '43644']",[0]
d0000.s0422.t0001,"Tirsdag [TGT] kveld [TGT] - anført av musikanter som Paul McCartney , a-ha og Anastacia - samlet verden seg i Oslo Spektrum for å feire den utsatte freden .","['12536', '12556']",[0]
d0000.s0422.t0003,"Tirsdag kveld - anført av musikanter som Paul McCartney , a-ha og Anastacia - [TGT] samlet [TGT] verden seg i Oslo Spektrum for å feire den utsatte freden .","['43353', '18020', '18021', '7291', '18028', '19402', '19403']",[6]
d0000.s0423.t0000,"Det gjør heller ingen [TGT] ting [TGT] at vi har flere unge stjerner , som Sidney Crosby og Jevgenij Malkin .","['1116', '1117', '873', '58776', '846', '22118']",[4]
d0000.s0426.t0000,"- Kunstnere har også [TGT] barn [TGT] og hus og lån og bil , og trenger en god grunnøkonomi .","['46676', '46678', '56082', '46642', '46751', '46677', '46752']",[0]
d0000.s0426.t0001,"- Kunstnere har også barn og [TGT] hus [TGT] og lån og bil , og trenger en god grunnøkonomi .","['51913', '59967', '1081', '1154', '63778', '63771', '51912', '41526', '23764', '214']",[5]
d0000.s0426.t0002,"- Kunstnere har også barn og hus og lån og bil , og trenger en god [TGT] grunnøkonomi [TGT] .",['16038'],[0]
d0000.s0430.t0000,"Men da må også noen ha et våkent [TGT] øye [TGT] med hva som er truende ytringer , og hvor det ligger potensial for at trusler kan settes ut i verk , sier han og mener PST i altfor stor grad har fokusert på ekstremister med muslimsk bakgrunn .","['14435', '11014', '38068']",[1]
d0000.s0430.t0001,"Men da må også noen ha et våkent øye med hva som er truende ytringer , og hvor det ligger potensial for at [TGT] trusler [TGT] kan settes ut i verk , sier han og mener PST i altfor stor grad har fokusert på ekstremister med muslimsk bakgrunn .","['17069', '42310']",[1]
d0000.s0430.t0002,"Men da må også noen ha et våkent øye med hva som er truende ytringer , og hvor det ligger potensial for at trusler kan [TGT] settes [TGT] ut i verk , sier han og mener PST i altfor stor grad har fokusert på ekstremister med muslimsk bakgrunn .","['31297', '7798', '31298', '31091', '43384', '44120', '18460', '31534', '20154', '31299', '31310', '8591']",[1]
d0000.s0430.t0003,"Men da må også noen ha et våkent øye med hva som er truende ytringer , og hvor det ligger potensial for at trusler kan settes ut i verk , sier han og mener PST i altfor stor [TGT] grad [TGT] har fokusert på ekstremister med muslimsk bakgrunn .","['13732', '2375', '13637', '13638', '54930', '25908', '46292', '13639']",[5]
d0000.s0431.t0000,- En del av «min kamp»-bøkenes [TGT] provokasjonsverdi [TGT] ligger i det kulturkonservative spranget bøkene gjør .,['790'],[0]
d0000.s0433.t0000,"Jeg [TGT] gratulerer [TGT] foreldrene og jeg gratulerer kongen og dronningen som igjen er blitt besteforeldre , sier Arbeiderpartiets leder og statsministerkandidat Jens Stoltenberg til NTB .",['43526'],[0]
d0000.s0433.t0001,"Jeg gratulerer foreldrene og jeg [TGT] gratulerer [TGT] kongen og dronningen som igjen er blitt besteforeldre , sier Arbeiderpartiets leder og statsministerkandidat Jens Stoltenberg til NTB .",['43526'],[0]
d0000.s0433.t0002,"Jeg gratulerer foreldrene og jeg gratulerer kongen og dronningen som igjen er blitt [TGT] besteforeldre [TGT] , sier Arbeiderpartiets leder og statsministerkandidat Jens Stoltenberg til NTB .",['9403'],[0]
d0000.s0434.t0000,Og Hagen [TGT] vil [TGT] sørge for at presset fra Fr.p. ikke avtar .,['44125'],[0]
d0000.s0435.t0000,"« Herregud , jeg har [TGT] løftet [TGT] mullaer .","['43447', '43525', '18041']",[0]
d0000.s0437.t0000,"For anledningen kastet [TGT] regissøren [TGT] glans over premieren i Trondheim , mens kona og de to døtrene var på ferie i Hellas .","['49146', '47324', '47093', '46986']",[1]
d0000.s0437.t0003,"For anledningen kastet regissøren glans over premieren i Trondheim , mens [TGT] kona [TGT] og de to døtrene var på ferie i Hellas .","['55846', '55871']",[0]
d0000.s0437.t0004,"For anledningen kastet regissøren glans over premieren i Trondheim , mens kona og de to [TGT] døtrene [TGT] var på ferie i Hellas .","['55845', '61819', '56062', '62841']",[1]
d0000.s0440.t0001,"Og det er interessant at pengesterke krefter ligger bak for eksempel Robert Spencer , som dermed har fått en solid plattform å bygge på sier Øyvind Strømmen , frilansjournalist som følger høyreekstreme [TGT] miljøer [TGT] tett .","['4652', '14548']",[0]
d0000.s0441.t0000,"Ville det ikke være fornuftig å gå i gang med å legge forholdene til rette for utbygging av de allerede planlagte [TGT] gasskraftverkene [TGT] , for så å knytte seg til denne fantastiske teknologien når den måtte være tilgjengelig ?",['52034'],[0]
d0000.s0441.t0002,"Ville det ikke være fornuftig å gå i gang med å legge forholdene til rette for utbygging av de allerede planlagte gasskraftverkene , for så å knytte seg til denne fantastiske [TGT] teknologien [TGT] når den måtte være tilgjengelig ?",['3321'],[0]
d0000.s0441.t0003,"Ville det ikke være fornuftig å gå i gang med å legge forholdene til rette for utbygging av de allerede planlagte gasskraftverkene , for så å knytte seg til denne fantastiske teknologien når den måtte være [TGT] tilgjengelig [TGT] ?",['6542'],[0]
d0000.s0442.t0000,Et virus [TGT] gjorde [TGT] ham til sykehuspasient i tre måneder .,"['17847', '7639', '7277', '30859', '18256', '7826', '7668', '43111', '7949', '7638', '18849', '836', '7579', '18541', '7832']",[2]
d0000.s0442.t0001,Et virus gjorde ham til sykehuspasient i tre [TGT] måneder [TGT] .,"['12532', '3612']",[1]
d0000.s0444.t0000,De ufarliggjør og bortforklarer de [TGT] gamle [TGT] fascistiske symbolene .,['12119'],[0]
d0000.s0445.t0000,"Som jeg sa , jeg forstår at det kan ha [TGT] virket [TGT] forvirrende når jeg brukte det som er normalt , nemlig førstegangsregistrerte biler , som ikke bare omfatter helt nye biler , men også bruktbilimporten .","['8580', '8328', '19964', '28637', '7303']",[1]
d0000.s0449.t0000,"- Vatikanet har også hatt en utstrakt vilje til å lukke [TGT] øynene [TGT] for mye av det som har foregått av lyssky aktivitet , hevder han .","['38068', '14435', '11014']",[2]
d0000.s0449.t0001,"- Vatikanet har også hatt en utstrakt vilje til å lukke øynene for mye av det som har foregått av lyssky aktivitet , [TGT] hevder [TGT] han .","['31651', '43707']",[1]
d0000.s0451.t0002,"Her henviste han særlig til de to supermaktenes [TGT] interesser [TGT] som "" var så grunnleggende forskjellig i de mange årene med kald krig "" som "" den reelle forklaring på FNs delvise handlingslammelse "" .","['27028', '60562', '13458', '4600', '28784']",[3]
d0000.s0451.t0004,"Her henviste han særlig til de to supermaktenes interesser som "" var så grunnleggende [TGT] forskjellig [TGT] i de mange årene med kald krig "" som "" den reelle forklaring på FNs delvise handlingslammelse "" .","['15352', '5195', '5404']",[2]
d0000.s0451.t0005,"Her henviste han særlig til de to supermaktenes interesser som "" var så grunnleggende forskjellig i de mange årene med kald [TGT] krig [TGT] "" som "" den reelle forklaring på FNs delvise handlingslammelse "" .","['61142', '61141', '60718', '8230']",[1]
